instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Time
8214,2011-12-13,winter,2011,December,21:00:00,0,Tuesday,1,1,5.428571428571427,3.998000000000001,52.0,0.1642,5,134,139,Evening
8215,2011-12-13,winter,2011,December,22:00:00,0,Tuesday,1,1,5.428571428571427,3.998000000000001,52.0,0.1642,5,102,107,Evening
8216,2011-12-13,winter,2011,December,23:00:00,0,Tuesday,1,1,3.5102040816326543,3.998000000000001,70.0,0.0,4,55,59,Evening
8217,2011-12-14,winter,2011,December,00:00:00,0,Wednesday,1,1,3.5102040816326543,3.998000000000001,75.0,0.0,0,22,22,Evening
8218,2011-12-14,winter,2011,December,01:00:00,0,Wednesday,1,1,3.5102040816326543,3.998000000000001,75.0,0.0,0,8,8,Evening
8219,2011-12-14,winter,2011,December,02:00:00,0,Wednesday,1,1,3.5102040816326543,3.998000000000001,75.0,0.0,0,2,2,Evening
8220,2011-12-14,winter,2011,December,03:00:00,0,Wednesday,1,1,4.4693877551020424,5.001199999999997,65.0,0.0,0,3,3,Morning
8221,2011-12-14,winter,2011,December,04:00:00,0,Wednesday,1,1,3.5102040816326543,3.998000000000001,75.0,0.0,0,4,4,Morning
8222,2011-12-14,winter,2011,December,05:00:00,0,Wednesday,1,2,3.5102040816326543,3.998000000000001,81.0,0.0,0,26,26,Morning
8223,2011-12-14,winter,2011,December,06:00:00,0,Wednesday,1,2,3.5102040816326543,3.998000000000001,87.0,0.0,0,87,87,Morning
8224,2011-12-14,winter,2011,December,07:00:00,0,Wednesday,1,1,4.4693877551020424,5.001199999999997,75.0,0.0,4,243,247,Morning
8225,2011-12-14,winter,2011,December,08:00:00,0,Wednesday,1,2,3.5102040816326543,3.998000000000001,87.0,0.0,9,458,467,Morning
8226,2011-12-14,winter,2011,December,09:00:00,0,Wednesday,1,2,5.428571428571427,5.997799999999998,61.0,0.0,9,230,239,Morning
8227,2011-12-14,winter,2011,December,10:00:00,0,Wednesday,1,2,6.387755102040817,7.000999999999998,56.99999999999999,0.0,9,133,142,Morning
8228,2011-12-14,winter,2011,December,11:00:00,0,Wednesday,1,2,7.346938775510205,7.9975999999999985,55.00000000000001,0.0,12,103,115,Day
8229,2011-12-14,winter,2011,December,12:00:00,0,Wednesday,1,2,8.306122448979593,7.9975999999999985,56.99999999999999,0.0896,6,138,144,Day
8230,2011-12-14,winter,2011,December,13:00:00,0,Wednesday,1,2,8.306122448979593,7.9975999999999985,56.99999999999999,0.1045,14,119,133,Day
8231,2011-12-14,winter,2011,December,14:00:00,0,Wednesday,1,2,9.26530612244898,9.997399999999999,54.0,0.0896,17,134,151,Day
8232,2011-12-14,winter,2011,December,15:00:00,0,Wednesday,1,2,9.26530612244898,9.997399999999999,54.0,0.1045,24,143,167,Day
8233,2011-12-14,winter,2011,December,16:00:00,0,Wednesday,1,2,9.26530612244898,9.997399999999999,54.0,0.1045,12,233,245,Afternoon
8234,2011-12-14,winter,2011,December,17:00:00,0,Wednesday,1,2,8.306122448979593,7.9975999999999985,56.99999999999999,0.1045,19,377,396,Afternoon
8235,2011-12-14,winter,2011,December,18:00:00,0,Wednesday,1,2,8.306122448979593,7.000999999999998,62.0,0.1642,11,379,390,Afternoon
8236,2011-12-14,winter,2011,December,19:00:00,0,Wednesday,1,2,8.306122448979593,7.9975999999999985,62.0,0.1045,9,259,268,Evening
8237,2011-12-14,winter,2011,December,20:00:00,0,Wednesday,1,2,7.346938775510205,7.000999999999998,66.0,0.1045,6,169,175,Evening
8238,2011-12-14,winter,2011,December,21:00:00,0,Wednesday,1,2,7.346938775510205,5.997799999999998,66.0,0.1642,9,145,154,Evening
8239,2011-12-14,winter,2011,December,22:00:00,0,Wednesday,1,1,7.346938775510205,5.997799999999998,66.0,0.1642,5,99,104,Evening
8240,2011-12-14,winter,2011,December,23:00:00,0,Wednesday,1,1,6.387755102040817,5.001199999999997,70.0,0.1642,3,48,51,Evening
8241,2011-12-15,winter,2011,December,00:00:00,0,Thursday,1,1,6.387755102040817,5.001199999999997,70.0,0.1642,5,45,50,Evening
8242,2011-12-15,winter,2011,December,01:00:00,0,Thursday,1,2,6.387755102040817,5.001199999999997,70.0,0.1642,5,15,20,Evening
8243,2011-12-15,winter,2011,December,02:00:00,0,Thursday,1,2,6.387755102040817,5.997799999999998,70.0,0.1343,2,5,7,Evening
8244,2011-12-15,winter,2011,December,03:00:00,0,Thursday,1,2,6.387755102040817,5.997799999999998,70.0,0.1343,1,2,3,Morning
8245,2011-12-15,winter,2011,December,04:00:00,0,Thursday,1,2,6.387755102040817,3.998000000000001,70.0,0.2239,0,6,6,Morning
8246,2011-12-15,winter,2011,December,05:00:00,0,Thursday,1,2,6.387755102040817,3.998000000000001,70.0,0.2836,0,24,24,Morning
8247,2011-12-15,winter,2011,December,06:00:00,0,Thursday,1,1,6.387755102040817,5.001199999999997,66.0,0.194,2,90,92,Morning
8248,2011-12-15,winter,2011,December,07:00:00,0,Thursday,1,1,6.387755102040817,5.001199999999997,70.0,0.194,6,252,258,Morning
8249,2011-12-15,winter,2011,December,08:00:00,0,Thursday,1,2,7.346938775510205,5.001199999999997,66.0,0.2239,8,449,457,Morning
8250,2011-12-15,winter,2011,December,09:00:00,0,Thursday,1,2,8.306122448979593,5.997799999999998,62.0,0.2836,6,274,280,Morning
8251,2011-12-15,winter,2011,December,10:00:00,0,Thursday,1,2,10.224489795918366,11.000600000000002,57.99999999999999,0.2985,4,105,109,Morning
8252,2011-12-15,winter,2011,December,11:00:00,0,Thursday,1,2,10.224489795918366,11.000600000000002,62.0,0.4179,9,126,135,Day
8253,2011-12-15,winter,2011,December,12:00:00,0,Thursday,1,2,13.102040816326532,13.997,59.0,0.4925,17,140,157,Day
8254,2011-12-15,winter,2011,December,13:00:00,0,Thursday,1,2,15.020408163265305,15.9968,55.00000000000001,0.3582,14,150,164,Day
8255,2011-12-15,winter,2011,December,14:00:00,0,Thursday,1,2,15.979591836734695,17.0,52.0,0.3284,8,124,132,Day
8256,2011-12-15,winter,2011,December,15:00:00,0,Thursday,1,3,15.979591836734695,17.0,55.00000000000001,0.2239,6,76,82,Day
8257,2011-12-15,winter,2011,December,16:00:00,0,Thursday,1,3,13.102040816326532,13.997,72.0,0.1642,7,124,131,Afternoon
8258,2011-12-15,winter,2011,December,17:00:00,0,Thursday,1,2,15.979591836734695,17.0,59.0,0.2836,14,310,324,Afternoon
8259,2011-12-15,winter,2011,December,18:00:00,0,Thursday,1,2,15.979591836734695,17.0,59.0,0.2985,14,363,377,Afternoon
8260,2011-12-15,winter,2011,December,19:00:00,0,Thursday,1,2,15.979591836734695,17.0,59.0,0.2836,13,274,287,Evening
8261,2011-12-15,winter,2011,December,20:00:00,0,Thursday,1,1,15.979591836734695,17.0,59.0,0.3284,12,209,221,Evening
8262,2011-12-15,winter,2011,December,21:00:00,0,Thursday,1,1,15.020408163265305,15.9968,63.0,0.2985,10,145,155,Evening
8263,2011-12-15,winter,2011,December,22:00:00,0,Thursday,1,1,15.979591836734695,17.0,63.0,0.3284,8,116,124,Evening
8264,2011-12-15,winter,2011,December,23:00:00,0,Thursday,1,1,15.979591836734695,17.0,63.0,0.3284,10,104,114,Evening
8265,2011-12-16,winter,2011,December,00:00:00,0,Friday,1,1,15.020408163265305,15.9968,72.0,0.3284,12,60,72,Evening
8266,2011-12-16,winter,2011,December,01:00:00,0,Friday,1,1,15.020408163265305,15.9968,72.0,0.2239,3,28,31,Evening
8267,2011-12-16,winter,2011,December,02:00:00,0,Friday,1,1,14.061224489795915,15.0002,77.0,0.1045,0,23,23,Evening
8268,2011-12-16,winter,2011,December,03:00:00,0,Friday,1,1,13.102040816326532,13.997,82.0,0.1343,2,3,5,Morning
8269,2011-12-16,winter,2011,December,04:00:00,0,Friday,1,2,15.020408163265305,15.9968,59.0,0.194,1,4,5,Morning
8270,2011-12-16,winter,2011,December,05:00:00,0,Friday,1,1,14.061224489795915,15.0002,44.0,0.3881,0,26,26,Morning
8271,2011-12-16,winter,2011,December,06:00:00,0,Friday,1,2,12.142857142857142,13.000399999999999,33.0,0.2985,2,80,82,Morning
8272,2011-12-16,winter,2011,December,07:00:00,0,Friday,1,2,9.26530612244898,9.997399999999999,46.0,0.2985,5,226,231,Morning
8273,2011-12-16,winter,2011,December,08:00:00,0,Friday,1,1,8.306122448979593,5.997799999999998,46.0,0.4179,10,449,459,Morning
8274,2011-12-16,winter,2011,December,09:00:00,0,Friday,1,1,8.306122448979593,5.997799999999998,46.0,0.3881,8,235,243,Morning
8275,2011-12-16,winter,2011,December,10:00:00,0,Friday,1,1,7.346938775510205,3.998000000000001,46.0,0.2985,10,122,132,Morning
8276,2011-12-16,winter,2011,December,11:00:00,0,Friday,1,2,7.346938775510205,3.998000000000001,42.0,0.2985,9,135,144,Day
8277,2011-12-16,winter,2011,December,12:00:00,0,Friday,1,2,7.346938775510205,3.998000000000001,42.0,0.3582,10,163,173,Day
8278,2011-12-16,winter,2011,December,13:00:00,0,Friday,1,2,7.346938775510205,3.998000000000001,39.0,0.3582,12,125,137,Day
8279,2011-12-16,winter,2011,December,14:00:00,0,Friday,1,2,7.346938775510205,5.001199999999997,42.0,0.2239,13,115,128,Day
8280,2011-12-16,winter,2011,December,15:00:00,0,Friday,1,2,6.387755102040817,3.998000000000001,45.0,0.2985,12,141,153,Day
8281,2011-12-16,winter,2011,December,16:00:00,0,Friday,1,2,6.387755102040817,3.998000000000001,45.0,0.2239,12,212,224,Afternoon
8282,2011-12-16,winter,2011,December,17:00:00,0,Friday,1,2,6.387755102040817,3.998000000000001,45.0,0.2836,13,352,365,Afternoon
8283,2011-12-16,winter,2011,December,18:00:00,0,Friday,1,2,6.387755102040817,3.998000000000001,45.0,0.2537,10,285,295,Afternoon
8284,2011-12-16,winter,2011,December,19:00:00,0,Friday,1,2,6.387755102040817,3.998000000000001,45.0,0.2239,11,203,214,Evening
8285,2011-12-16,winter,2011,December,20:00:00,0,Friday,1,2,6.387755102040817,5.001199999999997,45.0,0.194,6,146,152,Evening
8286,2011-12-16,winter,2011,December,21:00:00,0,Friday,1,2,6.387755102040817,5.001199999999997,45.0,0.1642,7,95,102,Evening
8287,2011-12-16,winter,2011,December,22:00:00,0,Friday,1,2,5.428571428571427,3.998000000000001,49.0,0.1642,6,100,106,Evening
8288,2011-12-16,winter,2011,December,23:00:00,0,Friday,1,2,5.428571428571427,3.998000000000001,49.0,0.1343,4,71,75,Evening
8289,2011-12-17,winter,2011,December,00:00:00,0,Saturday,0,1,5.428571428571427,3.0014000000000003,49.0,0.2836,3,59,62,Evening
8290,2011-12-17,winter,2011,December,01:00:00,0,Saturday,0,2,5.428571428571427,3.0014000000000003,52.0,0.2537,4,39,43,Evening
8291,2011-12-17,winter,2011,December,02:00:00,0,Saturday,0,2,4.4693877551020424,1.9982000000000006,56.00000000000001,0.2239,11,47,58,Evening
8292,2011-12-17,winter,2011,December,03:00:00,0,Saturday,0,1,3.5102040816326543,1.0015999999999998,60.0,0.194,4,22,26,Morning
8293,2011-12-17,winter,2011,December,04:00:00,0,Saturday,0,1,2.551020408163266,-0.0015999999999998238,65.0,0.1642,0,9,9,Morning
8294,2011-12-17,winter,2011,December,05:00:00,0,Saturday,0,2,3.5102040816326543,1.0015999999999998,60.0,0.194,2,7,9,Morning
8295,2011-12-17,winter,2011,December,06:00:00,0,Saturday,0,2,3.5102040816326543,-0.0015999999999998238,56.00000000000001,0.2836,0,17,17,Morning
8296,2011-12-17,winter,2011,December,07:00:00,0,Saturday,0,2,3.5102040816326543,1.0015999999999998,56.00000000000001,0.2239,0,20,20,Morning
8297,2011-12-17,winter,2011,December,08:00:00,0,Saturday,0,2,3.5102040816326543,1.0015999999999998,56.00000000000001,0.2239,4,55,59,Morning
8298,2011-12-17,winter,2011,December,09:00:00,0,Saturday,0,2,3.5102040816326543,-0.0015999999999998238,56.00000000000001,0.2537,5,95,100,Morning
8299,2011-12-17,winter,2011,December,10:00:00,0,Saturday,0,2,3.5102040816326543,-0.0015999999999998238,52.0,0.2836,10,171,181,Morning
8300,2011-12-17,winter,2011,December,11:00:00,0,Saturday,0,2,4.4693877551020424,1.0015999999999998,45.0,0.3284,21,188,209,Day
8301,2011-12-17,winter,2011,December,12:00:00,0,Saturday,0,2,4.4693877551020424,1.0015999999999998,45.0,0.2836,28,216,244,Day
8302,2011-12-17,winter,2011,December,13:00:00,0,Saturday,0,2,4.4693877551020424,1.9982000000000006,48.0,0.2537,32,204,236,Day
8303,2011-12-17,winter,2011,December,14:00:00,0,Saturday,0,1,4.4693877551020424,1.0015999999999998,45.0,0.3582,30,207,237,Day
8304,2011-12-17,winter,2011,December,15:00:00,0,Saturday,0,1,4.4693877551020424,1.0015999999999998,45.0,0.2836,33,195,228,Day
8305,2011-12-17,winter,2011,December,16:00:00,0,Saturday,0,1,4.4693877551020424,1.9982000000000006,45.0,0.2239,30,192,222,Afternoon
8306,2011-12-17,winter,2011,December,17:00:00,0,Saturday,0,1,3.5102040816326543,1.0015999999999998,48.0,0.2239,12,153,165,Afternoon
8307,2011-12-17,winter,2011,December,18:00:00,0,Saturday,0,1,3.5102040816326543,-0.9982000000000006,48.0,0.3881,7,150,157,Afternoon
8308,2011-12-17,winter,2011,December,19:00:00,0,Saturday,0,3,2.551020408163266,-2.0013999999999985,65.0,0.3284,11,95,106,Evening
8309,2011-12-17,winter,2011,December,20:00:00,0,Saturday,0,1,1.591836734693878,-2.0013999999999985,69.0,0.2537,7,99,106,Evening
8310,2011-12-17,winter,2011,December,21:00:00,0,Saturday,0,1,0.6326530612244916,-2.0013999999999985,75.0,0.1642,8,88,96,Evening
8311,2011-12-17,winter,2011,December,22:00:00,0,Saturday,0,1,0.6326530612244916,-2.0013999999999985,75.0,0.1642,7,73,80,Evening
8312,2011-12-17,winter,2011,December,23:00:00,0,Saturday,0,1,0.6326530612244916,-0.9982000000000006,75.0,0.0,6,63,69,Evening
8313,2011-12-18,winter,2011,December,00:00:00,0,Sunday,0,1,0.6326530612244916,-2.0013999999999985,75.0,0.1343,7,64,71,Evening
8314,2011-12-18,winter,2011,December,01:00:00,0,Sunday,0,1,0.6326530612244916,-0.9982000000000006,69.0,0.1045,3,43,46,Evening
8315,2011-12-18,winter,2011,December,02:00:00,0,Sunday,0,1,1.591836734693878,-0.0015999999999998238,55.00000000000001,0.1045,2,39,41,Evening
8316,2011-12-18,winter,2011,December,03:00:00,0,Sunday,0,1,1.591836734693878,-2.0013999999999985,55.00000000000001,0.2239,2,16,18,Morning
8317,2011-12-18,winter,2011,December,04:00:00,0,Sunday,0,1,1.591836734693878,-2.0013999999999985,55.00000000000001,0.2239,0,1,1,Morning
8318,2011-12-18,winter,2011,December,05:00:00,0,Sunday,0,1,0.6326530612244916,-0.9982000000000006,59.0,0.1045,1,4,5,Morning
8319,2011-12-18,winter,2011,December,06:00:00,0,Sunday,0,1,0.6326530612244916,-2.0013999999999985,59.0,0.1343,0,3,3,Morning
8320,2011-12-18,winter,2011,December,07:00:00,0,Sunday,0,1,0.6326530612244916,-2.0013999999999985,59.0,0.1642,1,11,12,Morning
8321,2011-12-18,winter,2011,December,08:00:00,0,Sunday,0,1,0.6326530612244916,1.0015999999999998,69.0,0.0,1,31,32,Morning
8322,2011-12-18,winter,2011,December,09:00:00,0,Sunday,0,1,1.591836734693878,-0.9982000000000006,64.0,0.1642,6,75,81,Morning
8323,2011-12-18,winter,2011,December,10:00:00,0,Sunday,0,1,2.551020408163266,-0.9982000000000006,60.0,0.2537,7,122,129,Morning
8324,2011-12-18,winter,2011,December,11:00:00,0,Sunday,0,2,2.551020408163266,-0.9982000000000006,60.0,0.2239,20,168,188,Day
8325,2011-12-18,winter,2011,December,12:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,60.0,0.2239,26,202,228,Day
8326,2011-12-18,winter,2011,December,13:00:00,0,Sunday,0,1,5.428571428571427,1.9982000000000006,49.0,0.2985,18,210,228,Day
8327,2011-12-18,winter,2011,December,14:00:00,0,Sunday,0,1,5.428571428571427,3.0014000000000003,49.0,0.2836,19,200,219,Day
8328,2011-12-18,winter,2011,December,15:00:00,0,Sunday,0,1,6.387755102040817,3.998000000000001,45.0,0.2836,23,184,207,Day
8329,2011-12-18,winter,2011,December,16:00:00,0,Sunday,0,1,4.4693877551020424,1.9982000000000006,48.0,0.2537,27,207,234,Afternoon
8330,2011-12-18,winter,2011,December,17:00:00,0,Sunday,0,1,4.4693877551020424,1.9982000000000006,46.0,0.1642,10,126,136,Afternoon
8331,2011-12-18,winter,2011,December,18:00:00,0,Sunday,0,1,4.4693877551020424,1.9982000000000006,45.0,0.194,15,123,138,Afternoon
8332,2011-12-18,winter,2011,December,19:00:00,0,Sunday,0,1,3.5102040816326543,1.9982000000000006,52.0,0.1343,5,130,135,Evening
8333,2011-12-18,winter,2011,December,20:00:00,0,Sunday,0,1,2.551020408163266,1.0015999999999998,60.0,0.1045,10,94,104,Evening
8334,2011-12-18,winter,2011,December,21:00:00,0,Sunday,0,1,1.591836734693878,1.9982000000000006,64.0,0.0,9,80,89,Evening
8335,2011-12-18,winter,2011,December,22:00:00,0,Sunday,0,1,1.591836734693878,-0.9982000000000006,75.0,0.194,2,47,49,Evening
8336,2011-12-18,winter,2011,December,23:00:00,0,Sunday,0,1,0.6326530612244916,-0.9982000000000006,75.0,0.1045,6,31,37,Evening
8337,2011-12-19,winter,2011,December,00:00:00,0,Monday,1,1,0.6326530612244916,-0.9982000000000006,75.0,0.0896,3,14,17,Evening
8338,2011-12-19,winter,2011,December,01:00:00,0,Monday,1,1,-0.32653061224489743,-2.0013999999999985,80.0,0.0896,3,8,11,Evening
8339,2011-12-19,winter,2011,December,02:00:00,0,Monday,1,1,-0.32653061224489743,-2.0013999999999985,80.0,0.0896,0,3,3,Evening
8340,2011-12-19,winter,2011,December,03:00:00,0,Monday,1,1,-1.2857142857142847,-2.9979999999999993,86.0,0.0896,0,3,3,Morning
8341,2011-12-19,winter,2011,December,04:00:00,0,Monday,1,1,-1.2857142857142847,-4.001200000000001,86.0,0.1343,0,4,4,Morning
8342,2011-12-19,winter,2011,December,05:00:00,0,Monday,1,1,-2.244897959183673,-4.997800000000002,93.0,0.1045,0,21,21,Morning
8343,2011-12-19,winter,2011,December,06:00:00,0,Monday,1,1,-1.2857142857142847,-4.001200000000001,86.0,0.1045,0,68,68,Morning
8344,2011-12-19,winter,2011,December,07:00:00,0,Monday,1,1,-0.32653061224489743,-2.0013999999999985,74.0,0.1045,4,187,191,Morning
8345,2011-12-19,winter,2011,December,08:00:00,0,Monday,1,1,0.6326530612244916,-2.9979999999999993,75.0,0.194,8,389,397,Morning
8346,2011-12-19,winter,2011,December,09:00:00,0,Monday,1,1,1.591836734693878,-2.0013999999999985,69.0,0.2239,17,166,183,Morning
8347,2011-12-19,winter,2011,December,10:00:00,0,Monday,1,1,2.551020408163266,-0.9982000000000006,67.0,0.194,12,96,108,Morning
8348,2011-12-19,winter,2011,December,11:00:00,0,Monday,1,1,3.5102040816326543,-0.0015999999999998238,65.0,0.2537,22,105,127,Day
8349,2011-12-19,winter,2011,December,12:00:00,0,Monday,1,1,5.428571428571427,1.9982000000000006,61.0,0.3284,13,128,141,Day
8350,2011-12-19,winter,2011,December,13:00:00,0,Monday,1,1,7.346938775510205,3.998000000000001,49.0,0.3284,15,127,142,Day
8351,2011-12-19,winter,2011,December,14:00:00,0,Monday,1,1,8.306122448979593,7.000999999999998,46.0,0.2239,30,107,137,Day
8352,2011-12-19,winter,2011,December,15:00:00,0,Monday,1,1,9.26530612244898,9.997399999999999,46.0,0.1642,24,135,159,Day
8353,2011-12-19,winter,2011,December,16:00:00,0,Monday,1,1,10.224489795918366,11.000600000000002,40.0,0.2537,19,189,208,Afternoon
8354,2011-12-19,winter,2011,December,17:00:00,0,Monday,1,1,9.26530612244898,9.997399999999999,46.0,0.194,16,362,378,Afternoon
8355,2011-12-19,winter,2011,December,18:00:00,0,Monday,1,1,8.306122448979593,7.000999999999998,50.0,0.194,11,343,354,Afternoon
8356,2011-12-19,winter,2011,December,19:00:00,0,Monday,1,2,8.306122448979593,7.000999999999998,53.0,0.1642,17,234,251,Evening
8357,2011-12-19,winter,2011,December,20:00:00,0,Monday,1,1,10.224489795918366,11.000600000000002,40.0,0.1642,9,197,206,Evening
8358,2011-12-19,winter,2011,December,21:00:00,0,Monday,1,2,8.306122448979593,7.000999999999998,53.0,0.1343,15,112,127,Evening
8359,2011-12-19,winter,2011,December,22:00:00,0,Monday,1,2,8.306122448979593,7.000999999999998,56.99999999999999,0.1642,12,95,107,Evening
8360,2011-12-19,winter,2011,December,23:00:00,0,Monday,1,1,8.306122448979593,7.000999999999998,53.0,0.1642,10,50,60,Evening
8361,2011-12-20,winter,2011,December,00:00:00,0,Tuesday,1,1,8.306122448979593,7.9975999999999985,56.99999999999999,0.1045,0,21,21,Evening
8362,2011-12-20,winter,2011,December,01:00:00,0,Tuesday,1,1,8.306122448979593,9.000800000000002,53.0,0.0,0,6,6,Evening
8363,2011-12-20,winter,2011,December,02:00:00,0,Tuesday,1,2,7.346938775510205,7.9975999999999985,61.0,0.0,1,10,11,Evening
8364,2011-12-20,winter,2011,December,03:00:00,0,Tuesday,1,2,7.346938775510205,7.9975999999999985,61.0,0.0,1,1,2,Morning
8365,2011-12-20,winter,2011,December,04:00:00,0,Tuesday,1,2,8.306122448979593,7.9975999999999985,53.0,0.1045,0,4,4,Morning
8366,2011-12-20,winter,2011,December,05:00:00,0,Tuesday,1,2,8.306122448979593,9.000800000000002,56.99999999999999,0.0,0,15,15,Morning
8367,2011-12-20,winter,2011,December,06:00:00,0,Tuesday,1,2,8.306122448979593,9.000800000000002,56.99999999999999,0.0,1,71,72,Morning
8368,2011-12-20,winter,2011,December,07:00:00,0,Tuesday,1,2,8.306122448979593,9.000800000000002,62.0,0.0,7,261,268,Morning
8369,2011-12-20,winter,2011,December,08:00:00,0,Tuesday,1,2,11.183673469387752,11.997200000000003,54.0,0.0896,10,422,432,Morning
8370,2011-12-20,winter,2011,December,09:00:00,0,Tuesday,1,2,8.306122448979593,9.000800000000002,66.0,0.0,14,245,259,Morning
8371,2011-12-20,winter,2011,December,10:00:00,0,Tuesday,1,2,11.183673469387752,11.997200000000003,57.99999999999999,0.194,20,109,129,Morning
8372,2011-12-20,winter,2011,December,11:00:00,0,Tuesday,1,2,10.224489795918366,11.000600000000002,62.0,0.1642,13,116,129,Day
8373,2011-12-20,winter,2011,December,12:00:00,0,Tuesday,1,2,12.142857142857142,13.000399999999999,54.0,0.1343,16,159,175,Day
8374,2011-12-20,winter,2011,December,13:00:00,0,Tuesday,1,2,12.142857142857142,13.000399999999999,54.0,0.1343,18,163,181,Day
8375,2011-12-20,winter,2011,December,14:00:00,0,Tuesday,1,2,12.142857142857142,13.000399999999999,57.99999999999999,0.1045,11,127,138,Day
